otu_id	kingdom	phylum	class	order	family	genus	species
OTU1823	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	
OTU1826	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae		
OTU1827	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU1828	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU1829	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU1830	Bacteria	Proteobacteria					
OTU1832	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU1833	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU1834	Bacteria	Proteobacteria	Betaproteobacteria				
OTU1836	Bacteria	Actinobacteria					
OTU1838	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU1839	Bacteria	Actinobacteria	Actinobacteria				
OTU1842	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	
OTU1843	Bacteria	Actinobacteria					
OTU1845	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU1850	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	
OTU1851	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU1853	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis	
OTU1854	Bacteria	Proteobacteria					
OTU1856	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	
OTU1858	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU1860	Bacteria						
OTU1861	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	
OTU1862	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	
OTU1863	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	
OTU1864	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	
OTU1866	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU1867	Bacteria	Actinobacteria	Actinobacteria				
OTU1868	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
OTU1870	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	
OTU1871	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Ferruginibacter	
OTU1874	Bacteria						
OTU1875	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
OTU1876	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU1878	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae		
OTU1879	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	
OTU1880	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU1881	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured Verrucomicrobia bacterium
OTU1882	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU1884	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	
OTU1885	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU1887	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	
OTU1888	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU1892	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU1893	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	
OTU1894	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU1895	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		
OTU1900	Bacteria						
OTU1901	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU1902	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU1903	Bacteria	Actinobacteria	Actinobacteria				
OTU1906	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	
OTU1907	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	
OTU1909	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU1910	Bacteria	Actinobacteria	Actinobacteria				
OTU1911	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	
OTU1912	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	
OTU1913	Bacteria	Verrucomicrobia	OPB35 soil group				
OTU1914	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	
OTU1915	Bacteria	Actinobacteria	Actinobacteria				
OTU1916	Bacteria	Chloroflexi	TK10				
OTU1917	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU1921	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	
OTU1922	Bacteria	Armatimonadetes					
OTU1923	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU1924	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
OTU1925	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
OTU1927	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	
OTU1929	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU1932	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU1935	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae		
OTU1936	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
OTU1937	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU1939	Bacteria						
OTU1940	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU1941	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	
OTU1942	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
OTU1945	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	
OTU1946	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	
OTU1947	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
OTU1948	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
OTU1952	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41		
OTU1961	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Herbiconiux	
OTU1963	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	
OTU1964	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU1965	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Iamia	
OTU1967	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
OTU1968	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax	
OTU1970	Bacteria						
OTU1971	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU1974	Bacteria	Actinobacteria	Actinobacteria				
OTU1975	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	
OTU1976	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU1977	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU1978	Bacteria	Proteobacteria	Deltaproteobacteria				
OTU1979	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
OTU1980	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	
OTU1981	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
OTU1982	Bacteria	Acidobacteria	Acidobacteria	Subgroup 3		Bryobacter	
OTU1985	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU1987	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
OTU1988	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
OTU1990	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19		
OTU1992	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU1993	Bacteria						
OTU1994	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU1996	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales			
OTU1997	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU1998	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU2000	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	
OTU2002	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2003	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales			
OTU2004	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2005	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
OTU2006	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2008	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2009	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Pleomorphomonas	
OTU2010	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
OTU2012	Bacteria	Acidobacteria	Acidobacteria	Subgroup 3			
OTU2013	Bacteria	Proteobacteria	Betaproteobacteria				
OTU2015	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae		
OTU2016	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	
OTU2018	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	
OTU2019	Bacteria	Proteobacteria	Betaproteobacteria				
OTU2020	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU2021	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio bacteriovorus
OTU2022	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41		
OTU2023	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae		
OTU2024	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Ferruginibacter	
OTU2025	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
OTU2028	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	
OTU2030	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	
OTU2031	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	
OTU2032	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
OTU2033	Bacteria						
OTU2034	Bacteria	Actinobacteria	Actinobacteria				
OTU2035	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2037	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Amnibacterium	
OTU2039	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU2040	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae		
OTU2041	Bacteria	Actinobacteria	TakashiAC-B11				
OTU2042	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae		
OTU2043	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales Incertae Sedis	Candidatus Alysiosphaera	
OTU2044	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
OTU2045	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	
OTU2046	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
OTU2047	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU2048	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	
OTU2050	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU2052	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56		
OTU2053	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	
OTU2054	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae		
OTU2055	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2056	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae		
OTU2057	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2059	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
OTU2061	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU2063	Bacteria	Actinobacteria	Actinobacteria				
OTU2064	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales			
OTU2065	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			
OTU2066	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
OTU2068	Bacteria	Actinobacteria	Actinobacteria				
OTU2069	Bacteria	Proteobacteria					
OTU2070	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae		
OTU2073	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU2075	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
OTU2076	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae		
OTU2078	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales			
OTU2080	Bacteria	Actinobacteria					
OTU2081	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	
OTU2082	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	
OTU2084	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU2085	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
OTU2087	Bacteria	Actinobacteria	Actinobacteria				
OTU2088	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	
OTU2089	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Illumatobacter	
OTU2090	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
OTU2094	Bacteria	Actinobacteria	Actinobacteria				
OTU2095	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae		
OTU2096	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales Incertae Sedis	Steroidobacter	
OTU2097	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU2098	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	
OTU2100	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales			
OTU2101	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU2102	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	
OTU2104	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Aquipuribacter	
OTU2105	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU2106	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Segetibacter	
OTU2109	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU2112	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU2114	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales			
OTU2115	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU2116	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales Incertae Sedis	Reyranella	
OTU2118	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	
OTU2119	Bacteria						
OTU2120	Bacteria	Proteobacteria					
OTU2123	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5			
OTU2124	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	
OTU2125	Bacteria	Bacteroidetes	Cytophagia	Cytophagales			
OTU2126	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU2127	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales			
OTU2128	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	mle1-27	uncultured delta proteobacterium	
OTU2129	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2130	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	
OTU2131	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
OTU2132	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2133	Bacteria	Acidobacteria	Acidobacteria	Subgroup 3		Bryobacter	
OTU2134	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
OTU2135	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU2136	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU2137	Bacteria	Proteobacteria					
OTU2139	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales			
OTU2141	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	
OTU2143	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	
OTU2144	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		
OTU2145	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Polyangium	
OTU2147	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae		
OTU2148	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2149	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	KD3-10		
OTU2150	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
OTU2152	Bacteria	Acidobacteria	Acidobacteria	Subgroup 4		Blastocatella	
OTU2153	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis	
OTU2155	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1 clade		
OTU2159	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU2160	Bacteria						
OTU2161	Bacteria	Proteobacteria	Betaproteobacteria				
OTU2162	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium	
OTU2163	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis	
OTU2165	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2167	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU2168	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	
OTU2170	Bacteria	Gemmatimonadetes	Gemmatimonadetes	AT425-EubC11 terrestrial group			
OTU2173	Bacteria	Actinobacteria	Actinobacteria				
OTU2175	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Craurococcus	
OTU2179	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales Incertae Sedis	Acidibacter	
OTU2180	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Ferruginibacter	
OTU2181	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
OTU2183	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured Kaistobacter sp.
OTU2187	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	
OTU2189	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae		
OTU2190	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae		
OTU2191	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU2192	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Phycicoccus	
OTU2193	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales			
OTU2194	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	
OTU2197	Bacteria	Gemmatimonadetes	Gemmatimonadetes	S0134 terrestrial group			
OTU2198	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
OTU2200	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	
OTU2201	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
OTU2202	Bacteria						
OTU2203	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae		
OTU2205	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU2206	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
OTU2207	Bacteria	Proteobacteria					
OTU2209	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mobilitalea	
OTU2210	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	
OTU2211	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
OTU2212	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2214	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
OTU2215	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	
OTU2218	Bacteria	Actinobacteria	Actinobacteria	Frankiales			
OTU2223	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae		
OTU2225	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
OTU2226	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU2227	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU2232	Bacteria	Acidobacteria	Acidobacteria	Subgroup 3		Bryobacter	
OTU2233	Bacteria						
OTU2235	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae		
OTU2236	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU2237	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae		
OTU2238	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	uncultured Asticcacaulis sp.
OTU2239	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae		
OTU2242	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
OTU2244	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
OTU2245	Bacteria	Actinobacteria	Actinobacteria	Micrococcales			
OTU2246	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	
OTU2249	Bacteria	Acidobacteria	Acidobacteria	Subgroup 3		Bryobacter	
OTU2250	Bacteria						
OTU2253	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible genus 04	
OTU2254	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae		
OTU2255	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU2256	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	
OTU2257	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	
OTU2258	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	
OTU2259	Bacteria	Acidobacteria	Holophagae	Subgroup 7			
OTU2260	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae		
OTU2261	Bacteria	Acidobacteria	Acidobacteria	Subgroup 3		Bryobacter	
OTU2262	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU2263	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	
OTU2264	Bacteria	Acidobacteria	Acidobacteria	Subgroup 3			
OTU2266	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseococcus	
OTU2267	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
